,Node,Network,Group,Network type,Conserved fraction,Prevalence of conserved fraction,Centrality,Upper limit,Lower limit,Values
323,3616127,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5212765957446809), ('arctic_spiec.graphml', 0.8457446808510638)]"
324,4425896,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.047872340425531915), ('arctic_spiec.graphml', 0.26063829787234044)]"
325,442533,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.13297872340425532), ('arctic_spiec.graphml', 0.28191489361702127)]"
326,155989,Input,networks,Input networks,,,Closeness,0.9034133027481118,0.0,"[('arctic_flash.graphml', 0.23404255319148937), ('arctic_spiec.graphml', 0.1196808510638298)]"
327,3431064,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.8882978723404256), ('arctic_spiec.graphml', 0.5106382978723404)]"
328,1129210,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5957446808510638), ('arctic_spiec.graphml', 1.0)]"
329,2584634,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.375), ('arctic_spiec.graphml', 0.6170212765957447)]"
330,845780,Input,networks,Input networks,,,Closeness,0.42538147115698044,0.0,"[('arctic_flash.graphml', 0.1702127659574468), ('arctic_spiec.graphml', 0.2074468085106383)]"
331,4328501,Input,networks,Input networks,,,Closeness,1.0,0.6734134693530833,"[('arctic_flash.graphml', 0.9069148936170213), ('arctic_spiec.graphml', 0.9468085106382979)]"
332,1128776,Input,networks,Input networks,,,Closeness,0.8369991629143023,0.0,"[('arctic_flash.graphml', 0.18085106382978725), ('arctic_spiec.graphml', 0.2765957446808511)]"
333,4402900,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.6914893617021277), ('arctic_spiec.graphml', 0.5345744680851063)]"
334,607006,Input,networks,Input networks,,,Closeness,1.0,0.13186731385050598,"[('arctic_flash.graphml', 0.824468085106383), ('arctic_spiec.graphml', 0.723404255319149)]"
335,814176,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.8882978723404256), ('arctic_spiec.graphml', 0.5212765957446809)]"
336,4478413,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.75), ('arctic_spiec.graphml', 0.9095744680851063)]"
337,4447214,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.18617021276595744), ('arctic_spiec.graphml', 0.3404255319148936)]"
338,2285453,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 1.0), ('arctic_spiec.graphml', 0.8138297872340425)]"
339,3174304,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.061170212765957445), ('arctic_spiec.graphml', 0.2553191489361702)]"
340,206565,Input,networks,Input networks,,,Closeness,0.6686500251937881,0.53347763438068,"[('arctic_flash.graphml', 0.6063829787234043), ('arctic_spiec.graphml', 0.5957446808510638)]"
341,4405449,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.22074468085106383), ('arctic_spiec.graphml', 0.901595744680851)]"
342,248618,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.3829787234042553), ('arctic_spiec.graphml', 0.6781914893617021)]"
343,542933,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.324468085106383), ('arctic_spiec.graphml', 0.6781914893617021)]"
344,1002658,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.0797872340425532), ('arctic_spiec.graphml', 0.25)]"
345,1141687,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.726063829787234), ('arctic_spiec.graphml', 0.8936170212765957)]"
346,978664,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.8164893617021277), ('arctic_spiec.graphml', 0.2978723404255319)]"
347,804187,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.9521276595744681)]"
348,222768,Input,networks,Input networks,,,Closeness,0.9692717378050467,0.0,"[('arctic_flash.graphml', 0.4867021276595745), ('arctic_spiec.graphml', 0.40425531914893614)]"
349,792450,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.3058510638297872), ('arctic_spiec.graphml', 0.09308510638297872)]"
350,1133624,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.8085106382978723), ('arctic_spiec.graphml', 0.5691489361702128)]"
351,205635,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5718085106382979), ('arctic_spiec.graphml', 0.4148936170212766)]"
352,3163059,Input,networks,Input networks,,,Closeness,0.7876393035934297,0.0,"[('arctic_flash.graphml', 0.27393617021276595), ('arctic_spiec.graphml', 0.18617021276595744)]"
353,160366,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.6382978723404256), ('arctic_spiec.graphml', 0.17287234042553193)]"
354,524203,Input,networks,Input networks,,,Closeness,1.0,0.20257899078437802,"[('arctic_flash.graphml', 0.8563829787234043), ('arctic_spiec.graphml', 0.9680851063829787)]"
355,4457840,Input,networks,Input networks,,,Closeness,1.0,0.024853408481908645,"[('arctic_flash.graphml', 0.8031914893617021), ('arctic_spiec.graphml', 0.9361702127659575)]"
356,4409769,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.4734042553191489), ('arctic_spiec.graphml', 0.6781914893617021)]"
357,216549,Input,networks,Input networks,,,Closeness,0.7978723404255319,0.7978723404255319,"[('arctic_flash.graphml', 0.7978723404255319), ('arctic_spiec.graphml', 0.7978723404255319)]"
358,161009,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.3404255319148936), ('arctic_spiec.graphml', 0.8297872340425532)]"
359,545290,Input,networks,Input networks,,,Closeness,1.0,0.278459372917783,"[('arctic_flash.graphml', 0.8617021276595744), ('arctic_spiec.graphml', 0.776595744680851)]"
360,112867,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.9840425531914894), ('arctic_spiec.graphml', 0.7925531914893617)]"
361,286368,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.22074468085106383), ('arctic_spiec.graphml', 0.6063829787234043)]"
362,742260,Input,networks,Input networks,,,Closeness,0.31860780724266147,0.0,"[('arctic_flash.graphml', 0.0851063829787234), ('arctic_spiec.graphml', 0.04521276595744681)]"
363,279074,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.4734042553191489), ('arctic_spiec.graphml', 0.32978723404255317)]"
364,529793,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.4015957446808511), ('arctic_spiec.graphml', 0.6569148936170213)]"
365,4465309,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5851063829787234), ('arctic_spiec.graphml', 0.8377659574468085)]"
366,103285,Input,networks,Input networks,,,Closeness,0.3550604794140234,0.0,"[('arctic_flash.graphml', 0.09042553191489362), ('arctic_spiec.graphml', 0.04521276595744681)]"
367,2300392,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.6063829787234043), ('arctic_spiec.graphml', 0.851063829787234)]"
368,4402520,Input,networks,Input networks,,,Closeness,0.23201390536859728,0.0,"[('arctic_flash.graphml', 0.013297872340425532), ('arctic_spiec.graphml', 0.04521276595744681)]"
369,545306,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5851063829787234), ('arctic_spiec.graphml', 0.34574468085106386)]"
370,357011,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.4946808510638298), ('arctic_spiec.graphml', 0.6781914893617021)]"
371,3046706,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.0425531914893617), ('arctic_spiec.graphml', 0.48936170212765956)]"
372,1133738,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.25), ('arctic_spiec.graphml', 0.7473404255319149)]"
373,149819,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.5053191489361702), ('arctic_spiec.graphml', 0.3696808510638298)]"
374,510316,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.29521276595744683), ('arctic_spiec.graphml', 0.1595744680851064)]"
375,218479,Input,networks,Input networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.550531914893617), ('arctic_spiec.graphml', 0.04521276595744681)]"
376,512006,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7659574468085106), ('arctic_spiec.graphml', 0.9521276595744681)]"
377,246078,Input,networks,Input networks,,,Betweenness,0.4553429388194279,0.0,"[('arctic_flash.graphml', 0.1595744680851064), ('arctic_spiec.graphml', 0.10904255319148937)]"
378,1011380,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.4946808510638298), ('arctic_spiec.graphml', 0.6542553191489362)]"
379,1806981,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6223404255319149), ('arctic_spiec.graphml', 0.9042553191489362)]"
380,4386675,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.8829787234042553), ('arctic_spiec.graphml', 0.6223404255319149)]"
381,968085,Input,networks,Input networks,,,Betweenness,1.0,0.012501926109272365,"[('arctic_flash.graphml', 0.5957446808510638), ('arctic_spiec.graphml', 0.5106382978723404)]"
382,211848,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5159574468085106), ('arctic_spiec.graphml', 0.8404255319148937)]"
383,4363347,Input,networks,Input networks,,,Betweenness,0.7399926287728525,0.3344754563335305,"[('arctic_flash.graphml', 0.5212765957446809), ('arctic_spiec.graphml', 0.5531914893617021)]"
384,1101315,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.8191489361702128), ('arctic_spiec.graphml', 0.6648936170212766)]"
385,705063,Input,networks,Input networks,,,Betweenness,1.0,0.4615041041564226,"[('arctic_flash.graphml', 0.8351063829787234), ('arctic_spiec.graphml', 0.898936170212766)]"
386,1136344,Input,networks,Input networks,,,Betweenness,0.2598569274905109,0.19227073208395717,"[('arctic_flash.graphml', 0.22872340425531915), ('arctic_spiec.graphml', 0.22340425531914893)]"
387,134163,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6436170212765957), ('arctic_spiec.graphml', 0.24468085106382978)]"
388,28341,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.43617021276595747), ('arctic_spiec.graphml', 0.30851063829787234)]"
389,112952,Input,networks,Input networks,,,Betweenness,0.7834169883616855,0.0,"[('arctic_flash.graphml', 0.2074468085106383), ('arctic_spiec.graphml', 0.10904255319148937)]"
390,1638797,Input,networks,Input networks,,,Betweenness,0.7598569274905104,0.6922707320839577,"[('arctic_flash.graphml', 0.723404255319149), ('arctic_spiec.graphml', 0.7287234042553191)]"
391,4479485,Input,networks,Input networks,,,Betweenness,0.4346074720022981,0.29943508118919127,"[('arctic_flash.graphml', 0.3723404255319149), ('arctic_spiec.graphml', 0.3617021276595745)]"
392,156611,Input,networks,Input networks,,,Betweenness,1.0,0.8222744176975307,"[('arctic_flash.graphml', 0.9468085106382979), ('arctic_spiec.graphml', 0.9680851063829787)]"
393,105552,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6648936170212766), ('arctic_spiec.graphml', 0.10904255319148937)]"
394,225398,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.39361702127659576), ('arctic_spiec.graphml', 0.9414893617021277)]"
395,3639039,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.40425531914893614), ('arctic_spiec.graphml', 0.6808510638297872)]"
396,29704,Input,networks,Input networks,,,Betweenness,0.3425439774554275,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.10904255319148937)]"
397,4330207,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 1.0), ('arctic_spiec.graphml', 0.7712765957446809)]"
398,278565,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.6968085106382979)]"
399,4681,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.28191489361702127), ('arctic_spiec.graphml', 0.6861702127659575)]"
400,1109121,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.35106382978723405), ('arctic_spiec.graphml', 0.7021276595744681)]"
401,1088618,Input,networks,Input networks,,,Betweenness,0.9632464403553647,0.08462590007016718,"[('arctic_flash.graphml', 0.48936170212765956), ('arctic_spiec.graphml', 0.5585106382978723)]"
402,222087,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7021276595744681), ('arctic_spiec.graphml', 0.44680851063829785)]"
403,630818,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.16489361702127658), ('arctic_spiec.graphml', 0.4148936170212766)]"
404,523224,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7925531914893617), ('arctic_spiec.graphml', 0.6436170212765957)]"
405,679240,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.22340425531914893), ('arctic_spiec.graphml', 0.35106382978723405)]"
406,570344,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.7978723404255319)]"
407,112795,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6861702127659575), ('arctic_spiec.graphml', 0.9840425531914894)]"
408,1130478,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9148936170212766), ('arctic_spiec.graphml', 0.723404255319149)]"
409,610418,Input,networks,Input networks,,,Betweenness,0.720909700437024,0.045047746371486674,"[('arctic_flash.graphml', 0.4095744680851064), ('arctic_spiec.graphml', 0.35638297872340424)]"
410,222209,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.35638297872340424), ('arctic_spiec.graphml', 0.10904255319148937)]"
411,4411,Input,networks,Input networks,,,Betweenness,0.5461591559252362,0.0,"[('arctic_flash.graphml', 0.21808510638297873), ('arctic_spiec.graphml', 0.26595744680851063)]"
412,616682,Input,networks,Input networks,,,Betweenness,0.34598492230534217,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.10904255319148937)]"
413,151283,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.925531914893617), ('arctic_spiec.graphml', 0.7127659574468085)]"
414,4405710,Input,networks,Input networks,,,Betweenness,1.0,0.9164563577849352,"[('arctic_flash.graphml', 0.9893617021276596), ('arctic_spiec.graphml', 0.9787234042553191)]"
415,741312,Input,networks,Input networks,,,Betweenness,0.9383638801748095,0.6680190985485945,"[('arctic_flash.graphml', 0.8138297872340425), ('arctic_spiec.graphml', 0.7925531914893617)]"
416,727692,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7872340425531915), ('arctic_spiec.graphml', 0.6117021276595744)]"
417,544990,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.3404255319148936), ('arctic_spiec.graphml', 0.10904255319148937)]"
418,214584,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.8563829787234043), ('arctic_spiec.graphml', 0.4787234042553192)]"
419,151955,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.46808510638297873), ('arctic_spiec.graphml', 0.25)]"
420,712222,Input,networks,Input networks,,,Betweenness,0.3425439774554275,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.10904255319148937)]"
421,161623,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.23404255319148937), ('arctic_spiec.graphml', 0.46808510638297873)]"
422,573298,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7606382978723404), ('arctic_spiec.graphml', 0.601063829787234)]"
423,1128503,Input,networks,Input networks,,,Betweenness,0.7651760764266814,0.6975898810201272,"[('arctic_flash.graphml', 0.7287234042553191), ('arctic_spiec.graphml', 0.7340425531914894)]"
424,75371,Input,networks,Input networks,,,Betweenness,0.3425439774554275,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.10904255319148937)]"
425,4424843,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.39361702127659576)]"
426,154519,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.75), ('arctic_spiec.graphml', 0.8882978723404256)]"
427,1127423,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6276595744680851), ('arctic_spiec.graphml', 0.10904255319148937)]"
428,133533,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.675531914893617), ('arctic_spiec.graphml', 0.21808510638297873)]"
429,1123984,Input,networks,Input networks,,,Betweenness,0.5713426035790647,0.30099782195285024,"[('arctic_flash.graphml', 0.44680851063829785), ('arctic_spiec.graphml', 0.425531914893617)]"
430,223583,Input,networks,Input networks,,,Betweenness,1.0,0.32023119402531564,"[('arctic_flash.graphml', 0.8670212765957447), ('arctic_spiec.graphml', 0.7872340425531915)]"
431,78839,Input,networks,Input networks,,,Betweenness,0.3425439774554275,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.10904255319148937)]"
432,4341561,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.39893617021276595), ('arctic_spiec.graphml', 0.10904255319148937)]"
433,566080,Input,networks,Input networks,,,Betweenness,0.45056491881080873,0.3153925279977019,"[('arctic_flash.graphml', 0.3776595744680851), ('arctic_spiec.graphml', 0.3882978723404255)]"
434,4440396,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5797872340425532), ('arctic_spiec.graphml', 0.7553191489361702)]"
435,734275,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5478723404255319), ('arctic_spiec.graphml', 0.324468085106383)]"
436,210306,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6808510638297872), ('arctic_spiec.graphml', 0.10904255319148937)]"
437,4480595,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5691489361702128), ('arctic_spiec.graphml', 0.48404255319148937)]"
438,4478794,Input,networks,Input networks,,,Betweenness,0.8875165019585963,0.8199303065520421,"[('arctic_flash.graphml', 0.851063829787234), ('arctic_spiec.graphml', 0.8563829787234043)]"
439,1044319,Input,networks,Input networks,,,Betweenness,0.6137453513317899,0.0,"[('arctic_flash.graphml', 0.2127659574468085), ('arctic_spiec.graphml', 0.2712765957446808)]"
440,4343458,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.34574468085106386), ('arctic_spiec.graphml', 0.6276595744680851)]"
441,208293,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.48404255319148937), ('arctic_spiec.graphml', 0.648936170212766)]"
442,1112793,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.8882978723404256), ('arctic_spiec.graphml', 0.4574468085106383)]"
443,217132,Input,networks,Input networks,,,Betweenness,1.0,0.5951137542058709,"[('arctic_flash.graphml', 0.7819148936170213), ('arctic_spiec.graphml', 0.8138297872340425)]"
444,1104509,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.26063829787234044), ('arctic_spiec.graphml', 0.5638297872340425)]"
445,146397,Input,networks,Input networks,,,Betweenness,1.0,0.7341929969281257,"[('arctic_flash.graphml', 0.9521276595744681), ('arctic_spiec.graphml', 0.9893617021276596)]"
446,3990161,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.3191489361702128), ('arctic_spiec.graphml', 0.8297872340425532)]"
447,510452,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.3351063829787234)]"
448,113588,Input,networks,Input networks,,,Betweenness,0.8507629423139609,0.0,"[('arctic_flash.graphml', 0.4148936170212766), ('arctic_spiec.graphml', 0.3404255319148936)]"
449,214791,Input,networks,Input networks,,,Betweenness,0.3425439774554275,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.10904255319148937)]"
450,111925,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.7393617021276596), ('arctic_spiec.graphml', 0.4095744680851064)]"
451,216771,Input,networks,Input networks,,,Betweenness,1.0,0.42661417274871916,"[('arctic_flash.graphml', 0.8936170212765957), ('arctic_spiec.graphml', 0.973404255319149)]"
452,783593,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6117021276595744), ('arctic_spiec.graphml', 0.10904255319148937)]"
453,4327003,Input,networks,Input networks,,,Betweenness,0.8598384994226425,0.0,"[('arctic_flash.graphml', 0.3617021276595745), ('arctic_spiec.graphml', 0.2765957446808511)]"
454,4367783,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.13829787234042554), ('arctic_spiec.graphml', 0.28191489361702127)]"
455,156065,Input,networks,Input networks,,,Betweenness,0.7105116440189616,0.0,"[('arctic_flash.graphml', 0.19680851063829788), ('arctic_spiec.graphml', 0.10904255319148937)]"
456,1528654,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.4627659574468085), ('arctic_spiec.graphml', 0.10904255319148937)]"
457,1094340,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.3829787234042553)]"
458,231965,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.42021276595744683), ('arctic_spiec.graphml', 0.2872340425531915)]"
459,841979,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.526595744680851), ('arctic_spiec.graphml', 0.34574468085106386)]"
460,214611,Input,networks,Input networks,,,Betweenness,1.0,0.5017131845002957,"[('arctic_flash.graphml', 0.8297872340425532), ('arctic_spiec.graphml', 0.7819148936170213)]"
461,204462,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9095744680851063), ('arctic_spiec.graphml', 0.7446808510638298)]"
462,4450823,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.3882978723404255), ('arctic_spiec.graphml', 0.10904255319148937)]"
463,1126251,Input,networks,Input networks,,,Betweenness,1.0,0.5990206061150188,"[('arctic_flash.graphml', 0.9414893617021277), ('arctic_spiec.graphml', 1.0)]"
464,697651,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6382978723404256), ('arctic_spiec.graphml', 0.10904255319148937)]"
465,338517,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9202127659574468), ('arctic_spiec.graphml', 0.4521276595744681)]"
466,536860,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.4574468085106383), ('arctic_spiec.graphml', 0.6063829787234043)]"
467,1142733,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.25), ('arctic_spiec.graphml', 0.10904255319148937)]"
468,4345884,Input,networks,Input networks,,,Betweenness,0.3425439774554275,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.10904255319148937)]"
469,839128,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9627659574468085), ('arctic_spiec.graphml', 0.5159574468085106)]"
470,545339,Input,networks,Input networks,,,Betweenness,0.9457262527831954,0.0,"[('arctic_flash.graphml', 0.4787234042553192), ('arctic_spiec.graphml', 0.39893617021276595)]"
471,673846,Input,networks,Input networks,,,Betweenness,0.3425439774554275,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.10904255319148937)]"
472,1110562,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.5372340425531915), ('arctic_spiec.graphml', 0.6329787234042553)]"
473,114356,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.425531914893617), ('arctic_spiec.graphml', 0.7393617021276596)]"
474,113212,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6595744680851063), ('arctic_spiec.graphml', 0.925531914893617)]"
475,250050,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.30319148936170215)]"
476,83531,Input,networks,Input networks,,,Betweenness,0.8833087625761753,0.0,"[('arctic_flash.graphml', 0.15425531914893617), ('arctic_spiec.graphml', 0.26063829787234044)]"
477,279138,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9840425531914894), ('arctic_spiec.graphml', 0.4308510638297872)]"
478,766178,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.44148936170212766), ('arctic_spiec.graphml', 0.23404255319148937)]"
479,1140775,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.32978723404255317), ('arctic_spiec.graphml', 0.6382978723404256)]"
480,1135983,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.6968085106382979), ('arctic_spiec.graphml', 0.4734042553191489)]"
481,512226,Input,networks,Input networks,,,Betweenness,0.7848899314077036,0.5821313451880412,"[('arctic_flash.graphml', 0.6914893617021277), ('arctic_spiec.graphml', 0.675531914893617)]"
482,210914,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.06914893617021277), ('arctic_spiec.graphml', 0.5851063829787234)]"
483,206038,Input,networks,Input networks,,,Betweenness,1.0,0.0,"[('arctic_flash.graphml', 0.9680851063829787), ('arctic_spiec.graphml', 0.5425531914893617)]"
484,4450676,Input,networks,Input networks,,,Betweenness,0.412549505875788,0.20979091965612695,"[('arctic_flash.graphml', 0.30319148936170215), ('arctic_spiec.graphml', 0.3191489361702128)]"
485,334186,Input,networks,Input networks,,,Betweenness,1.0,0.7121350308016156,"[('arctic_flash.graphml', 0.898936170212766), ('arctic_spiec.graphml', 0.9308510638297872)]"
486,733712,Input,networks,Input networks,,,Betweenness,1.0,0.8116361198251905,"[('arctic_flash.graphml', 0.9574468085106383), ('arctic_spiec.graphml', 0.9361702127659575)]"
